,term,gene,term_short
39110,"REACTOME EXTRACELLULAR MATRIX
 ORGANIZATION",SCUBE1,EXTRACELLULAR MATRIX O...
39111,"REACTOME EXTRACELLULAR MATRIX
 ORGANIZATION",ITGB2,EXTRACELLULAR MATRIX O...
39112,"REACTOME EXTRACELLULAR MATRIX
 ORGANIZATION",COL26A1,EXTRACELLULAR MATRIX O...
39113,"REACTOME EXTRACELLULAR MATRIX
 ORGANIZATION",ITGA5,EXTRACELLULAR MATRIX O...
39114,"REACTOME EXTRACELLULAR MATRIX
 ORGANIZATION",MATN1,EXTRACELLULAR MATRIX O...
39115,"REACTOME EXTRACELLULAR MATRIX
 ORGANIZATION",SDC3,EXTRACELLULAR MATRIX O...
39116,"REACTOME EXTRACELLULAR MATRIX
 ORGANIZATION",VCAM1,EXTRACELLULAR MATRIX O...
39117,"REACTOME EXTRACELLULAR MATRIX
 ORGANIZATION",DDR2,EXTRACELLULAR MATRIX O...
39118,"REACTOME EXTRACELLULAR MATRIX
 ORGANIZATION",NCSTN,EXTRACELLULAR MATRIX O...
39119,"REACTOME EXTRACELLULAR MATRIX
 ORGANIZATION",CAPN2,EXTRACELLULAR MATRIX O...
39120,"REACTOME EXTRACELLULAR MATRIX
 ORGANIZATION",CAPN13,EXTRACELLULAR MATRIX O...
39121,"REACTOME EXTRACELLULAR MATRIX
 ORGANIZATION",CTSS,EXTRACELLULAR MATRIX O...
39122,"REACTOME EXTRACELLULAR MATRIX
 ORGANIZATION",BMP10,EXTRACELLULAR MATRIX O...
39123,"REACTOME EXTRACELLULAR MATRIX
 ORGANIZATION",COL6A3,EXTRACELLULAR MATRIX O...
39124,"REACTOME EXTRACELLULAR MATRIX
 ORGANIZATION",FBLN2,EXTRACELLULAR MATRIX O...
39125,"REACTOME EXTRACELLULAR MATRIX
 ORGANIZATION",ADAMTS9,EXTRACELLULAR MATRIX O...
39126,"REACTOME EXTRACELLULAR MATRIX
 ORGANIZATION",PCOLCE2,EXTRACELLULAR MATRIX O...
39127,"REACTOME EXTRACELLULAR MATRIX
 ORGANIZATION",ITGA2,EXTRACELLULAR MATRIX O...
39128,"REACTOME EXTRACELLULAR MATRIX
 ORGANIZATION",CASP3,EXTRACELLULAR MATRIX O...
39129,"REACTOME EXTRACELLULAR MATRIX
 ORGANIZATION",KLKB1,EXTRACELLULAR MATRIX O...
39130,"REACTOME EXTRACELLULAR MATRIX
 ORGANIZATION",COL1A2,EXTRACELLULAR MATRIX O...
39131,"REACTOME EXTRACELLULAR MATRIX
 ORGANIZATION",CTSB,EXTRACELLULAR MATRIX O...
39132,"REACTOME EXTRACELLULAR MATRIX
 ORGANIZATION",HTRA1,EXTRACELLULAR MATRIX O...
39133,"REACTOME EXTRACELLULAR MATRIX
 ORGANIZATION",JAM3,EXTRACELLULAR MATRIX O...
39134,"REACTOME EXTRACELLULAR MATRIX
 ORGANIZATION",FBN1,EXTRACELLULAR MATRIX O...
39135,"REACTOME EXTRACELLULAR MATRIX
 ORGANIZATION",MFAP4,EXTRACELLULAR MATRIX O...
39136,"REACTOME EXTRACELLULAR MATRIX
 ORGANIZATION",MMP10,EXTRACELLULAR MATRIX O...
39137,"REACTOME EXTRACELLULAR MATRIX
 ORGANIZATION",PPIB,EXTRACELLULAR MATRIX O...
39138,"REACTOME EXTRACELLULAR MATRIX
 ORGANIZATION",KLK2,EXTRACELLULAR MATRIX O...
39139,"REACTOME EXTRACELLULAR MATRIX
 ORGANIZATION",LTBP3,EXTRACELLULAR MATRIX O...
39140,"REACTOME EXTRACELLULAR MATRIX
 ORGANIZATION",TNXB,EXTRACELLULAR MATRIX O...
39141,"REACTOME EXTRACELLULAR MATRIX
 ORGANIZATION",BMP1,EXTRACELLULAR MATRIX O...
39142,"REACTOME EXTRACELLULAR MATRIX
 ORGANIZATION",COL3A1,EXTRACELLULAR MATRIX O...
39143,"REACTOME EXTRACELLULAR MATRIX
 ORGANIZATION",ADAM9,EXTRACELLULAR MATRIX O...
39144,"REACTOME EXTRACELLULAR MATRIX
 ORGANIZATION",CTRB1,EXTRACELLULAR MATRIX O...
39145,"REACTOME EXTRACELLULAR MATRIX
 ORGANIZATION",CTRB2,EXTRACELLULAR MATRIX O...
39146,"REACTOME EXTRACELLULAR MATRIX
 ORGANIZATION",COL4A3,EXTRACELLULAR MATRIX O...
39147,"REACTOME EXTRACELLULAR MATRIX
 ORGANIZATION",KLK7,EXTRACELLULAR MATRIX O...
39148,"REACTOME EXTRACELLULAR MATRIX
 ORGANIZATION",COL22A1,EXTRACELLULAR MATRIX O...
39149,"REACTOME EXTRACELLULAR MATRIX
 ORGANIZATION",SDC2,EXTRACELLULAR MATRIX O...
39150,"REACTOME EXTRACELLULAR MATRIX
 ORGANIZATION",ITGAM,EXTRACELLULAR MATRIX O...
39151,"REACTOME EXTRACELLULAR MATRIX
 ORGANIZATION",CRTAP,EXTRACELLULAR MATRIX O...
39152,"REACTOME EXTRACELLULAR MATRIX
 ORGANIZATION",COL24A1,EXTRACELLULAR MATRIX O...
39153,"REACTOME EXTRACELLULAR MATRIX
 ORGANIZATION",FGG,EXTRACELLULAR MATRIX O...
39154,"REACTOME EXTRACELLULAR MATRIX
 ORGANIZATION",FGA,EXTRACELLULAR MATRIX O...
39155,"REACTOME EXTRACELLULAR MATRIX
 ORGANIZATION",FGB,EXTRACELLULAR MATRIX O...
39156,"REACTOME EXTRACELLULAR MATRIX
 ORGANIZATION",COL8A2,EXTRACELLULAR MATRIX O...
39157,"REACTOME EXTRACELLULAR MATRIX
 ORGANIZATION",LAMB2,EXTRACELLULAR MATRIX O...
39158,"REACTOME EXTRACELLULAR MATRIX
 ORGANIZATION",TPSAB1,EXTRACELLULAR MATRIX O...
39159,"REACTOME EXTRACELLULAR MATRIX
 ORGANIZATION",BSG,EXTRACELLULAR MATRIX O...
39160,"REACTOME EXTRACELLULAR MATRIX
 ORGANIZATION",EFEMP2,EXTRACELLULAR MATRIX O...
39161,"REACTOME EXTRACELLULAR MATRIX
 ORGANIZATION",COL6A5,EXTRACELLULAR MATRIX O...
39162,"REACTOME EXTRACELLULAR MATRIX
 ORGANIZATION",DAG1,EXTRACELLULAR MATRIX O...
39163,"REACTOME EXTRACELLULAR MATRIX
 ORGANIZATION",PHYKPL,EXTRACELLULAR MATRIX O...
39164,"REACTOME EXTRACELLULAR MATRIX
 ORGANIZATION",A2M,EXTRACELLULAR MATRIX O...
39165,"REACTOME EXTRACELLULAR MATRIX
 ORGANIZATION",CD151,EXTRACELLULAR MATRIX O...
39166,"REACTOME EXTRACELLULAR MATRIX
 ORGANIZATION",PLEC,EXTRACELLULAR MATRIX O...
39167,"REACTOME EXTRACELLULAR MATRIX
 ORGANIZATION",NRXN1,EXTRACELLULAR MATRIX O...
39168,"REACTOME EXTRACELLULAR MATRIX
 ORGANIZATION",CAPN12,EXTRACELLULAR MATRIX O...
39169,"REACTOME EXTRACELLULAR MATRIX
 ORGANIZATION",BGN,EXTRACELLULAR MATRIX O...
39170,"REACTOME EXTRACELLULAR MATRIX
 ORGANIZATION",COL18A1,EXTRACELLULAR MATRIX O...
39171,"REACTOME EXTRACELLULAR MATRIX
 ORGANIZATION",EMILIN3,EXTRACELLULAR MATRIX O...
39172,"REACTOME EXTRACELLULAR MATRIX
 ORGANIZATION",P4HB,EXTRACELLULAR MATRIX O...
39173,"REACTOME EXTRACELLULAR MATRIX
 ORGANIZATION",TMPRSS6,EXTRACELLULAR MATRIX O...
39174,"REACTOME EXTRACELLULAR MATRIX
 ORGANIZATION",COL4A1,EXTRACELLULAR MATRIX O...
39175,"REACTOME EXTRACELLULAR MATRIX
 ORGANIZATION",COL14A1,EXTRACELLULAR MATRIX O...
39176,"REACTOME EXTRACELLULAR MATRIX
 ORGANIZATION",COL4A5,EXTRACELLULAR MATRIX O...
39177,"REACTOME EXTRACELLULAR MATRIX
 ORGANIZATION",AGRN,EXTRACELLULAR MATRIX O...
39178,"REACTOME EXTRACELLULAR MATRIX
 ORGANIZATION",COL25A1,EXTRACELLULAR MATRIX O...
39179,"REACTOME EXTRACELLULAR MATRIX
 ORGANIZATION",OPTC,EXTRACELLULAR MATRIX O...
39180,"REACTOME EXTRACELLULAR MATRIX
 ORGANIZATION",SPOCK3,EXTRACELLULAR MATRIX O...
39181,"REACTOME EXTRACELLULAR MATRIX
 ORGANIZATION",LAMA2,EXTRACELLULAR MATRIX O...
39182,"REACTOME EXTRACELLULAR MATRIX
 ORGANIZATION",MMP1,EXTRACELLULAR MATRIX O...
39183,"REACTOME EXTRACELLULAR MATRIX
 ORGANIZATION",TRAPPC4,EXTRACELLULAR MATRIX O...
39184,"REACTOME EXTRACELLULAR MATRIX
 ORGANIZATION",COL27A1,EXTRACELLULAR MATRIX O...
39185,"REACTOME EXTRACELLULAR MATRIX
 ORGANIZATION",CD47,EXTRACELLULAR MATRIX O...
39186,"REACTOME EXTRACELLULAR MATRIX
 ORGANIZATION",LAMB3,EXTRACELLULAR MATRIX O...
39187,"REACTOME EXTRACELLULAR MATRIX
 ORGANIZATION",PDGFA,EXTRACELLULAR MATRIX O...
39188,"REACTOME EXTRACELLULAR MATRIX
 ORGANIZATION",COL13A1,EXTRACELLULAR MATRIX O...
39189,"REACTOME EXTRACELLULAR MATRIX
 ORGANIZATION",ELANE,EXTRACELLULAR MATRIX O...
39190,"REACTOME EXTRACELLULAR MATRIX
 ORGANIZATION",COL4A6,EXTRACELLULAR MATRIX O...
39191,"REACTOME EXTRACELLULAR MATRIX
 ORGANIZATION",MFAP5,EXTRACELLULAR MATRIX O...
39192,"REACTOME EXTRACELLULAR MATRIX
 ORGANIZATION",MMP17,EXTRACELLULAR MATRIX O...
39193,"REACTOME EXTRACELLULAR MATRIX
 ORGANIZATION",COLGALT2,EXTRACELLULAR MATRIX O...
39194,"REACTOME EXTRACELLULAR MATRIX
 ORGANIZATION",DMD,EXTRACELLULAR MATRIX O...
39195,"REACTOME EXTRACELLULAR MATRIX
 ORGANIZATION",CAPN8,EXTRACELLULAR MATRIX O...
39196,"REACTOME EXTRACELLULAR MATRIX
 ORGANIZATION",COL11A2,EXTRACELLULAR MATRIX O...
39197,"REACTOME EXTRACELLULAR MATRIX
 ORGANIZATION",COL5A2,EXTRACELLULAR MATRIX O...
39198,"REACTOME EXTRACELLULAR MATRIX
 ORGANIZATION",COL15A1,EXTRACELLULAR MATRIX O...
39199,"REACTOME EXTRACELLULAR MATRIX
 ORGANIZATION",DDR1,EXTRACELLULAR MATRIX O...
39200,"REACTOME EXTRACELLULAR MATRIX
 ORGANIZATION",PRSS1,EXTRACELLULAR MATRIX O...
39201,"REACTOME EXTRACELLULAR MATRIX
 ORGANIZATION",COL6A6,EXTRACELLULAR MATRIX O...
39202,"REACTOME EXTRACELLULAR MATRIX
 ORGANIZATION",ITGA1,EXTRACELLULAR MATRIX O...
39203,"REACTOME EXTRACELLULAR MATRIX
 ORGANIZATION",CAPN14,EXTRACELLULAR MATRIX O...
39204,"REACTOME EXTRACELLULAR MATRIX
 ORGANIZATION",COL28A1,EXTRACELLULAR MATRIX O...
39205,"REACTOME EXTRACELLULAR MATRIX
 ORGANIZATION",CAPNS2,EXTRACELLULAR MATRIX O...
39206,"REACTOME EXTRACELLULAR MATRIX
 ORGANIZATION",ITGB3,EXTRACELLULAR MATRIX O...
39207,"REACTOME EXTRACELLULAR MATRIX
 ORGANIZATION",PECAM1,EXTRACELLULAR MATRIX O...
39208,"REACTOME EXTRACELLULAR MATRIX
 ORGANIZATION",MMP12,EXTRACELLULAR MATRIX O...
39209,"REACTOME EXTRACELLULAR MATRIX
 ORGANIZATION",PRSS2,EXTRACELLULAR MATRIX O...
62139,REACTOME HEMOSTASIS,FGR,HEMOSTASIS
62140,REACTOME HEMOSTASIS,CD99,HEMOSTASIS
62141,REACTOME HEMOSTASIS,TFPI,HEMOSTASIS
62142,REACTOME HEMOSTASIS,KDM1A,HEMOSTASIS
62143,REACTOME HEMOSTASIS,PRKAR2B,HEMOSTASIS
62144,REACTOME HEMOSTASIS,ITGAL,HEMOSTASIS
62145,REACTOME HEMOSTASIS,ITGA3,HEMOSTASIS
62146,REACTOME HEMOSTASIS,LAMP2,HEMOSTASIS
62147,REACTOME HEMOSTASIS,ITGA2B,HEMOSTASIS
62148,REACTOME HEMOSTASIS,TBXA2R,HEMOSTASIS
62149,REACTOME HEMOSTASIS,NOS2,HEMOSTASIS
62150,REACTOME HEMOSTASIS,SELE,HEMOSTASIS
62151,REACTOME HEMOSTASIS,CD9,HEMOSTASIS
62152,REACTOME HEMOSTASIS,FYN,HEMOSTASIS
62153,REACTOME HEMOSTASIS,PLAUR,HEMOSTASIS
62154,REACTOME HEMOSTASIS,EHD3,HEMOSTASIS
62155,REACTOME HEMOSTASIS,IGF1,HEMOSTASIS
62156,REACTOME HEMOSTASIS,CD74,HEMOSTASIS
62157,REACTOME HEMOSTASIS,HGF,HEMOSTASIS
62158,REACTOME HEMOSTASIS,SLC7A9,HEMOSTASIS
62159,REACTOME HEMOSTASIS,EHD2,HEMOSTASIS
62160,REACTOME HEMOSTASIS,CD44,HEMOSTASIS
62161,REACTOME HEMOSTASIS,PRKCH,HEMOSTASIS
62162,REACTOME HEMOSTASIS,VCL,HEMOSTASIS
62163,REACTOME HEMOSTASIS,RAB27B,HEMOSTASIS
62164,REACTOME HEMOSTASIS,LCP2,HEMOSTASIS
62165,REACTOME HEMOSTASIS,HSPA5,HEMOSTASIS
62166,REACTOME HEMOSTASIS,BCAR1,HEMOSTASIS
62167,REACTOME HEMOSTASIS,PIK3CB,HEMOSTASIS
62168,REACTOME HEMOSTASIS,KIF1B,HEMOSTASIS
62169,REACTOME HEMOSTASIS,ITIH4,HEMOSTASIS
62170,REACTOME HEMOSTASIS,F7,HEMOSTASIS
62171,REACTOME HEMOSTASIS,ATP2B4,HEMOSTASIS
62172,REACTOME HEMOSTASIS,DGKG,HEMOSTASIS
62173,REACTOME HEMOSTASIS,GNA15,HEMOSTASIS
62174,REACTOME HEMOSTASIS,GUCY1B1,HEMOSTASIS
62175,REACTOME HEMOSTASIS,GPC1,HEMOSTASIS
62176,REACTOME HEMOSTASIS,HMG20B,HEMOSTASIS
62177,REACTOME HEMOSTASIS,GNAI3,HEMOSTASIS
62178,REACTOME HEMOSTASIS,DGKA,HEMOSTASIS
62179,REACTOME HEMOSTASIS,PRKCQ,HEMOSTASIS
62180,REACTOME HEMOSTASIS,PPP2R5A,HEMOSTASIS
62181,REACTOME HEMOSTASIS,CD84,HEMOSTASIS
62182,REACTOME HEMOSTASIS,KIF26A,HEMOSTASIS
62183,REACTOME HEMOSTASIS,RHOA,HEMOSTASIS
62184,REACTOME HEMOSTASIS,PRKCZ,HEMOSTASIS
62185,REACTOME HEMOSTASIS,ATP2B3,HEMOSTASIS
62186,REACTOME HEMOSTASIS,KIF2A,HEMOSTASIS
62187,REACTOME HEMOSTASIS,RASGRP2,HEMOSTASIS
62188,REACTOME HEMOSTASIS,PPP2R5B,HEMOSTASIS
62189,REACTOME HEMOSTASIS,TRPC7,HEMOSTASIS
62190,REACTOME HEMOSTASIS,ATP1B3,HEMOSTASIS
62191,REACTOME HEMOSTASIS,GNB5,HEMOSTASIS
62192,REACTOME HEMOSTASIS,CDC42,HEMOSTASIS
62193,REACTOME HEMOSTASIS,ATP2B1,HEMOSTASIS
62194,REACTOME HEMOSTASIS,WDR1,HEMOSTASIS
62195,REACTOME HEMOSTASIS,PRKACA,HEMOSTASIS
62196,REACTOME HEMOSTASIS,SPP2,HEMOSTASIS
62197,REACTOME HEMOSTASIS,ACTN1,HEMOSTASIS
62198,REACTOME HEMOSTASIS,MRVI1,HEMOSTASIS
62199,REACTOME HEMOSTASIS,ATP2A3,HEMOSTASIS
62200,REACTOME HEMOSTASIS,MGLL,HEMOSTASIS
62201,REACTOME HEMOSTASIS,SRI,HEMOSTASIS
62202,REACTOME HEMOSTASIS,ACTB,HEMOSTASIS
62203,REACTOME HEMOSTASIS,TUBA3D,HEMOSTASIS
62204,REACTOME HEMOSTASIS,KIFAP3,HEMOSTASIS
62205,REACTOME HEMOSTASIS,STXBP2,HEMOSTASIS
62206,REACTOME HEMOSTASIS,DGKD,HEMOSTASIS
62207,REACTOME HEMOSTASIS,APBB1IP,HEMOSTASIS
62208,REACTOME HEMOSTASIS,ACTN2,HEMOSTASIS
62209,REACTOME HEMOSTASIS,CAPZB,HEMOSTASIS
62210,REACTOME HEMOSTASIS,PPP2R5C,HEMOSTASIS
62211,REACTOME HEMOSTASIS,GNB1,HEMOSTASIS
62212,REACTOME HEMOSTASIS,RAPGEF3,HEMOSTASIS
62213,REACTOME HEMOSTASIS,CEACAM1,HEMOSTASIS
62214,REACTOME HEMOSTASIS,KIF22,HEMOSTASIS
62215,REACTOME HEMOSTASIS,CARMIL1,HEMOSTASIS
62216,REACTOME HEMOSTASIS,P2RX5,HEMOSTASIS
62217,REACTOME HEMOSTASIS,APLP2,HEMOSTASIS
62218,REACTOME HEMOSTASIS,APOB,HEMOSTASIS
62219,REACTOME HEMOSTASIS,KIF3C,HEMOSTASIS
62220,REACTOME HEMOSTASIS,CEACAM6,HEMOSTASIS
62221,REACTOME HEMOSTASIS,GNAS,HEMOSTASIS
62222,REACTOME HEMOSTASIS,GP6,HEMOSTASIS
62223,REACTOME HEMOSTASIS,GNA11,HEMOSTASIS
62224,REACTOME HEMOSTASIS,DOCK9,HEMOSTASIS
62225,REACTOME HEMOSTASIS,DOCK3,HEMOSTASIS
62226,REACTOME HEMOSTASIS,KIF9,HEMOSTASIS
62227,REACTOME HEMOSTASIS,F11,HEMOSTASIS
62228,REACTOME HEMOSTASIS,SIRPG,HEMOSTASIS
62229,REACTOME HEMOSTASIS,P2RX7,HEMOSTASIS
62230,REACTOME HEMOSTASIS,KIF16B,HEMOSTASIS
62231,REACTOME HEMOSTASIS,NOS1,HEMOSTASIS
62232,REACTOME HEMOSTASIS,RCOR1,HEMOSTASIS
62233,REACTOME HEMOSTASIS,THPO,HEMOSTASIS
62234,REACTOME HEMOSTASIS,GLG1,HEMOSTASIS
62235,REACTOME HEMOSTASIS,KIF4A,HEMOSTASIS
62236,REACTOME HEMOSTASIS,ITGA6,HEMOSTASIS
62237,REACTOME HEMOSTASIS,RAPGEF4,HEMOSTASIS
62238,REACTOME HEMOSTASIS,TF,HEMOSTASIS
62239,REACTOME HEMOSTASIS,APOH,HEMOSTASIS
62240,REACTOME HEMOSTASIS,ANGPT2,HEMOSTASIS
62241,REACTOME HEMOSTASIS,SLC7A8,HEMOSTASIS
62242,REACTOME HEMOSTASIS,TGFB2,HEMOSTASIS
62243,REACTOME HEMOSTASIS,CBX5,HEMOSTASIS
62244,REACTOME HEMOSTASIS,BRPF3,HEMOSTASIS
62245,REACTOME HEMOSTASIS,ITPR3,HEMOSTASIS
62246,REACTOME HEMOSTASIS,JAK2,HEMOSTASIS
62247,REACTOME HEMOSTASIS,ABL1,HEMOSTASIS
62248,REACTOME HEMOSTASIS,SERPIND1,HEMOSTASIS
62249,REACTOME HEMOSTASIS,P2RX6,HEMOSTASIS
62250,REACTOME HEMOSTASIS,PPIL2,HEMOSTASIS
62251,REACTOME HEMOSTASIS,MAPK1,HEMOSTASIS
62252,REACTOME HEMOSTASIS,PICK1,HEMOSTASIS
62253,REACTOME HEMOSTASIS,SLC16A8,HEMOSTASIS
62254,REACTOME HEMOSTASIS,TIMP3,HEMOSTASIS
62255,REACTOME HEMOSTASIS,PDGFB,HEMOSTASIS
62256,REACTOME HEMOSTASIS,VTI1B,HEMOSTASIS
62257,REACTOME HEMOSTASIS,ITPK1,HEMOSTASIS
62258,REACTOME HEMOSTASIS,SERPINA4,HEMOSTASIS
62259,REACTOME HEMOSTASIS,SLC8A3,HEMOSTASIS
62260,REACTOME HEMOSTASIS,ABHD12,HEMOSTASIS
62261,REACTOME HEMOSTASIS,PROCR,HEMOSTASIS
62262,REACTOME HEMOSTASIS,TUBB1,HEMOSTASIS
62263,REACTOME HEMOSTASIS,ANGPT4,HEMOSTASIS
62264,REACTOME HEMOSTASIS,KIF3B,HEMOSTASIS
62265,REACTOME HEMOSTASIS,F9,HEMOSTASIS
62266,REACTOME HEMOSTASIS,GATA1,HEMOSTASIS
62267,REACTOME HEMOSTASIS,CD99L2,HEMOSTASIS
62268,REACTOME HEMOSTASIS,TIMP1,HEMOSTASIS
62269,REACTOME HEMOSTASIS,MAGED2,HEMOSTASIS
62270,REACTOME HEMOSTASIS,SYTL4,HEMOSTASIS
62271,REACTOME HEMOSTASIS,DGKH,HEMOSTASIS
62272,REACTOME HEMOSTASIS,MAPK3,HEMOSTASIS
62273,REACTOME HEMOSTASIS,SLC7A6,HEMOSTASIS
62274,REACTOME HEMOSTASIS,SLC7A5,HEMOSTASIS
62275,REACTOME HEMOSTASIS,STX4,HEMOSTASIS
62276,REACTOME HEMOSTASIS,CSK,HEMOSTASIS
62277,REACTOME HEMOSTASIS,SCG3,HEMOSTASIS
62278,REACTOME HEMOSTASIS,PLAT,HEMOSTASIS
62279,REACTOME HEMOSTASIS,TNFRSF10A,HEMOSTASIS
62280,REACTOME HEMOSTASIS,PPP2CB,HEMOSTASIS
62281,REACTOME HEMOSTASIS,TUBB4A,HEMOSTASIS
62282,REACTOME HEMOSTASIS,KLC3,HEMOSTASIS
62283,REACTOME HEMOSTASIS,TGFB1,HEMOSTASIS
62284,REACTOME HEMOSTASIS,CEACAM5,HEMOSTASIS
62285,REACTOME HEMOSTASIS,PPP2R1A,HEMOSTASIS
62286,REACTOME HEMOSTASIS,PIK3R2,HEMOSTASIS
62287,REACTOME HEMOSTASIS,MAG,HEMOSTASIS
62288,REACTOME HEMOSTASIS,PIK3CG,HEMOSTASIS
62289,REACTOME HEMOSTASIS,CAV1,HEMOSTASIS
62290,REACTOME HEMOSTASIS,SERPINE1,HEMOSTASIS
62291,REACTOME HEMOSTASIS,RARRES2,HEMOSTASIS
62292,REACTOME HEMOSTASIS,CDC37L1,HEMOSTASIS
62293,REACTOME HEMOSTASIS,DOCK8,HEMOSTASIS
62294,REACTOME HEMOSTASIS,GATA3,HEMOSTASIS
62295,REACTOME HEMOSTASIS,RAD51C,HEMOSTASIS
62296,REACTOME HEMOSTASIS,P2RX1,HEMOSTASIS
62297,REACTOME HEMOSTASIS,PFN1,HEMOSTASIS
62298,REACTOME HEMOSTASIS,C1QBP,HEMOSTASIS
62299,REACTOME HEMOSTASIS,AKAP10,HEMOSTASIS
62300,REACTOME HEMOSTASIS,LGALS3BP,HEMOSTASIS
62301,REACTOME HEMOSTASIS,COL1A1,HEMOSTASIS
62302,REACTOME HEMOSTASIS,PRKAR1A,HEMOSTASIS
62303,REACTOME HEMOSTASIS,PF4V1,HEMOSTASIS
62304,REACTOME HEMOSTASIS,P2RX3,HEMOSTASIS
62305,REACTOME HEMOSTASIS,EHD1,HEMOSTASIS
62306,REACTOME HEMOSTASIS,VWF,HEMOSTASIS
62307,REACTOME HEMOSTASIS,SELPLG,HEMOSTASIS
62308,REACTOME HEMOSTASIS,SH2B3,HEMOSTASIS
62309,REACTOME HEMOSTASIS,GNB3,HEMOSTASIS
62310,REACTOME HEMOSTASIS,PTPN6,HEMOSTASIS
62311,REACTOME HEMOSTASIS,MAPK14,HEMOSTASIS
62312,REACTOME HEMOSTASIS,PHACTR2,HEMOSTASIS
62313,REACTOME HEMOSTASIS,PDE10A,HEMOSTASIS
62314,REACTOME HEMOSTASIS,PPP2R5D,HEMOSTASIS
62315,REACTOME HEMOSTASIS,VEGFA,HEMOSTASIS
62316,REACTOME HEMOSTASIS,KIF20A,HEMOSTASIS
62317,REACTOME HEMOSTASIS,SPARC,HEMOSTASIS
62318,REACTOME HEMOSTASIS,PPP2CA,HEMOSTASIS
62319,REACTOME HEMOSTASIS,KNG1,HEMOSTASIS
62320,REACTOME HEMOSTASIS,HRG,HEMOSTASIS
62321,REACTOME HEMOSTASIS,PRKAR2A,HEMOSTASIS
62322,REACTOME HEMOSTASIS,GNAI2,HEMOSTASIS
62323,REACTOME HEMOSTASIS,GNB4,HEMOSTASIS
62324,REACTOME HEMOSTASIS,ITGA4,HEMOSTASIS
62325,REACTOME HEMOSTASIS,PDE1A,HEMOSTASIS
62326,REACTOME HEMOSTASIS,GRB14,HEMOSTASIS
62327,REACTOME HEMOSTASIS,FN1,HEMOSTASIS
62328,REACTOME HEMOSTASIS,PROC,HEMOSTASIS
62329,REACTOME HEMOSTASIS,SDC1,HEMOSTASIS
62330,REACTOME HEMOSTASIS,SOS1,HEMOSTASIS
62331,REACTOME HEMOSTASIS,PLEK,HEMOSTASIS
62332,REACTOME HEMOSTASIS,QSOX1,HEMOSTASIS
62333,REACTOME HEMOSTASIS,STXBP3,HEMOSTASIS
62334,REACTOME HEMOSTASIS,RAP1A,HEMOSTASIS
62335,REACTOME HEMOSTASIS,HDAC1,HEMOSTASIS
62336,REACTOME HEMOSTASIS,CAPZA1,HEMOSTASIS
62337,REACTOME HEMOSTASIS,DOCK7,HEMOSTASIS
62338,REACTOME HEMOSTASIS,MFN2,HEMOSTASIS
62339,REACTOME HEMOSTASIS,PLA2G4A,HEMOSTASIS
62340,REACTOME HEMOSTASIS,CD58,HEMOSTASIS
62341,REACTOME HEMOSTASIS,CD2,HEMOSTASIS
62342,REACTOME HEMOSTASIS,KIF21B,HEMOSTASIS
62343,REACTOME HEMOSTASIS,CD48,HEMOSTASIS
62344,REACTOME HEMOSTASIS,MPL,HEMOSTASIS
62345,REACTOME HEMOSTASIS,PIK3R3,HEMOSTASIS
62346,REACTOME HEMOSTASIS,F3,HEMOSTASIS
62347,REACTOME HEMOSTASIS,SERPINC1,HEMOSTASIS
62348,REACTOME HEMOSTASIS,APOA1,HEMOSTASIS
62349,REACTOME HEMOSTASIS,SLC8A2,HEMOSTASIS
62350,REACTOME HEMOSTASIS,MYB,HEMOSTASIS
62351,REACTOME HEMOSTASIS,TGFB3,HEMOSTASIS
62352,REACTOME HEMOSTASIS,EPCAM,HEMOSTASIS
62353,REACTOME HEMOSTASIS,GNA13,HEMOSTASIS
62354,REACTOME HEMOSTASIS,TEK,HEMOSTASIS
62355,REACTOME HEMOSTASIS,IFNA6,HEMOSTASIS
62356,REACTOME HEMOSTASIS,IFNA8,HEMOSTASIS
62357,REACTOME HEMOSTASIS,CLU,HEMOSTASIS
62358,REACTOME HEMOSTASIS,TNFRSF10B,HEMOSTASIS
62359,REACTOME HEMOSTASIS,AKAP1,HEMOSTASIS
62360,REACTOME HEMOSTASIS,A1BG,HEMOSTASIS
62361,REACTOME HEMOSTASIS,KIF18A,HEMOSTASIS
62362,REACTOME HEMOSTASIS,PIK3CA,HEMOSTASIS
62363,REACTOME HEMOSTASIS,PLG,HEMOSTASIS
62364,REACTOME HEMOSTASIS,CD244,HEMOSTASIS
62365,REACTOME HEMOSTASIS,PLAU,HEMOSTASIS
62366,REACTOME HEMOSTASIS,SRGN,HEMOSTASIS
62367,REACTOME HEMOSTASIS,ITPR2,HEMOSTASIS
62368,REACTOME HEMOSTASIS,PDE1B,HEMOSTASIS
62369,REACTOME HEMOSTASIS,CDK2,HEMOSTASIS
62370,REACTOME HEMOSTASIS,NFE2,HEMOSTASIS
62371,REACTOME HEMOSTASIS,TUBA1B,HEMOSTASIS
62372,REACTOME HEMOSTASIS,SDC4,HEMOSTASIS
62373,REACTOME HEMOSTASIS,PLCG1,HEMOSTASIS
62374,REACTOME HEMOSTASIS,PSG8,HEMOSTASIS
62375,REACTOME HEMOSTASIS,CEACAM8,HEMOSTASIS
62376,REACTOME HEMOSTASIS,F13A1,HEMOSTASIS
62377,REACTOME HEMOSTASIS,SERPINB6,HEMOSTASIS
62378,REACTOME HEMOSTASIS,TREM1,HEMOSTASIS
